6.194450559999999939e-01,6.198373120000000291e-01,6.202161919999999995e-01,6.205870719999999618e-01,6.209482240000000486e-01,6.213235839999999843e-01,6.216880000000000184e-01,6.220422399999999685e-01,6.223933440000000150e-01,6.227430400000000255e-01,6.230969600000000330e-01,6.234510079999999732e-01,6.237815039999999867e-01,6.241340159999999582e-01,6.244542079999999551e-01,6.247665919999999540e-01,6.251203840000000289e-01,6.254307199999999956e-01,6.257427199999999745e-01,6.260663039999999624e-01,6.263733120000000154e-01,6.267024639999999591e-01,6.270007680000000416e-01,6.272990720000000131e-01,6.276013440000000054e-01,6.279077760000000286e-01,6.281895680000000315e-01,6.284926079999999526e-01,6.287690240000000097e-01,6.290598400000000368e-01,6.293310720000000469e-01,6.296146559999999948e-01,6.298922240000000006e-01,6.301618559999999647e-01,6.304311040000000199e-01,6.307190400000000086e-01,6.309772799999999737e-01,6.312330879999999977e-01,6.314843519999999710e-01,6.317354240000000454e-01,6.319912319999999584e-01,6.322346880000000446e-01,6.324881279999999828e-01,6.327370239999999812e-01,6.329768959999999556e-01,6.332204160000000082e-01,6.334537599999999768e-01,6.336834559999999783e-01,6.339202560000000153e-01,6.341486079999999470e-01,6.343824000000000130e-01,6.346047360000000026e-01,6.348286720000000383e-01,6.350475519999999596e-01,6.352707199999999554e-01,6.354977280000000395e-01,6.357072000000000278e-01,6.359221760000000057e-01,6.361372800000000272e-01,6.363466880000000492e-01,6.365518079999999967e-01
8.565861888000000590e+00,8.572171775999999355e+00,8.577933824000000484e+00,8.584075776000000602e+00,8.589848063999999894e+00,8.595497983999999647e+00,8.601461759999999401e+00,8.607123456000000061e+00,8.612696063999999652e+00,8.618295295999999439e+00,8.623869951999999728e+00,8.629545983999999947e+00,8.634766336000000209e+00,8.640498687999999206e+00,8.645828608000000415e+00,8.651036672000000038e+00,8.656362495999999851e+00,8.661574656000000871e+00,8.666783743999999956e+00,8.672084992000000270e+00,8.677223423999999241e+00,8.682110976000000591e+00,8.687144959999999472e+00,8.692097024000000616e+00,8.697117695999999398e+00,8.702051327999999586e+00,8.706854912000000724e+00,8.711510016000000078e+00,8.716352512000000274e+00,8.721073152000000661e+00,8.725709824000000836e+00,8.730417151999999348e+00,8.735011840000000305e+00,8.739738623999999234e+00,8.744215552000000002e+00,8.748534784000000286e+00,8.752973823999999681e+00,8.757409792000000692e+00,8.763425791999999603e+00,8.767730688000000328e+00,8.772057088000000391e+00,8.776294399999999385e+00,8.780641279999999327e+00,8.784866303999999460e+00,8.788767743999999382e+00,8.792848383999999129e+00,8.796930048000000113e+00,8.800933887999999428e+00,8.804928512000000040e+00,8.808910848000000016e+00,8.812763135999999164e+00,8.816658432000000545e+00,8.820550655999999989e+00,8.824299520000000285e+00,8.828182527999999252e+00,8.831666176000000590e+00,8.835307520000000636e+00,8.839134208000000825e+00,8.843004927999999154e+00,8.846584831999999565e+00,8.850236415999999551e+00
8.403121152000000649e+00,8.407241215999999184e+00,8.411070975999999533e+00,8.415150080000000088e+00,8.418925056000000851e+00,8.422700031999999837e+00,8.426616832000000556e+00,8.430370815999999934e+00,8.434014208000000679e+00,8.437726208000000838e+00,8.441434111999999601e+00,8.445154816000000508e+00,8.448614912000000032e+00,8.452404224000000355e+00,8.455904767999999905e+00,8.459395071999999516e+00,8.462849024000000497e+00,8.466287103999999175e+00,8.469673983999999933e+00,8.473176064000000451e+00,8.476570111999999213e+00,8.479745023999999631e+00,8.483058176000000117e+00,8.486300160000000758e+00,8.489573888000000679e+00,8.492828160000000182e+00,8.495930879999999519e+00,8.499022847999999186e+00,8.502198784000000842e+00,8.505316863999999200e+00,8.508318208000000382e+00,8.511378944000000502e+00,8.514400767999999786e+00,8.517471232000000114e+00,8.520432127999999494e+00,8.523290111999999752e+00,8.526161919999999839e+00,8.529087999999999781e+00,8.532044799999999540e+00,8.534879231999999760e+00,8.537675776000000383e+00,8.540453888000000049e+00,8.543263744000000770e+00,8.546024960000000448e+00,8.548618239999999702e+00,8.551262208000000697e+00,8.553931776000000653e+00,8.556555775999999724e+00,8.559197184000000291e+00,8.561760767999999189e+00,8.564381184000000147e+00,8.566927872000000832e+00,8.569455103999999324e+00,8.571907072000000127e+00,8.574427136000000615e+00,8.576724992000000825e+00,8.579124223999999188e+00,8.581606911999999809e+00,8.584094207999999782e+00,8.586435072000000446e+00,8.588805119999999960e+00
5.328877055999999612e+00,5.330971648000000229e+00,5.333121024000000432e+00,5.335227392000000179e+00,5.337272832000000022e+00,5.339343871999999713e+00,5.341319168000000062e+00,5.343275519999999723e+00,5.345275904000000189e+00,5.347253248000000347e+00,5.349128192000000226e+00,5.350996480000000055e+00,5.352888831999999653e+00,5.354783231999999948e+00,5.356575231999999964e+00,5.358287360000000277e+00,5.360125951999999749e+00,5.361848831999999732e+00,5.363543039999999706e+00,5.365305855999999984e+00,5.366966271999999982e+00,5.368663552000000116e+00,5.370263040000000210e+00,5.371861503999999954e+00,5.373434879999999580e+00,5.375053312000000361e+00,5.376604672000000029e+00,5.378221056000000111e+00,5.379727872000000133e+00,5.381226496000000026e+00,5.382674943999999684e+00,5.384177664000000085e+00,5.385644032000000081e+00,5.387031551999999834e+00,5.388486656000000430e+00,5.389960192000000205e+00,5.391351807999999579e+00,5.392707584000000054e+00,5.394043904000000111e+00,5.395359231999999672e+00,5.396705279999999938e+00,5.397994495999999920e+00,5.399264256000000373e+00,5.400536576000000366e+00,5.401868799999999915e+00,5.403081216000000353e+00,5.404309504000000430e+00,5.405525503999999870e+00,5.406752767999999598e+00,5.407925247999999741e+00,5.409099775999999693e+00,5.410269696000000295e+00,5.411401728000000411e+00,5.412522496000000238e+00,5.413595648000000260e+00,5.414843391999999866e+00,5.415931392000000066e+00,5.416994304000000149e+00,5.418062336000000201e+00,5.419119615999999695e+00,5.420191744000000256e+00
7.278251520000000419e+00,7.282933247999999971e+00,7.287486976000000283e+00,7.292045311999999946e+00,7.296483839999999610e+00,7.300891648000000345e+00,7.305315327999999830e+00,7.309605888000000107e+00,7.313884159999999746e+00,7.318132224000000186e+00,7.322340864000000060e+00,7.326496768000000159e+00,7.330537984000000229e+00,7.334736384000000164e+00,7.338715647999999980e+00,7.342640639999999941e+00,7.346604543999999848e+00,7.350521856000000298e+00,7.354370047999999827e+00,7.358208000000000304e+00,7.361977343999999590e+00,7.365664768000000251e+00,7.369329664000000335e+00,7.373004287999999740e+00,7.376612864000000158e+00,7.380252160000000394e+00,7.383790079999999811e+00,7.387293696000000409e+00,7.390737407999999675e+00,7.394214400000000076e+00,7.397583872000000227e+00,7.400980480000000306e+00,7.404352511999999997e+00,7.407648255999999876e+00,7.410959872000000281e+00,7.414204928000000194e+00,7.417349119999999907e+00,7.420561408000000192e+00,7.423721472000000432e+00,7.426795008000000031e+00,7.429907455999999577e+00,7.432950783999999977e+00,7.435942400000000063e+00,7.438967296000000395e+00,7.441936383999999904e+00,7.444827648000000409e+00,7.447733247999999584e+00,7.450588159999999682e+00,7.453462015999999579e+00,7.456280576000000160e+00,7.459065343999999875e+00,7.461824000000000012e+00,7.464560127999999573e+00,7.467250176000000295e+00,7.469930495999999920e+00,7.472633855999999852e+00,7.475235839999999854e+00,7.477842432000000095e+00,7.480445439999999557e+00,7.482997248000000212e+00,7.485523456000000131e+00
6.851233279999999759e+00,6.852776448000000187e+00,6.854310911999999867e+00,6.855842304000000276e+00,6.857255423999999877e+00,6.858745343999999911e+00,6.860206080000000206e+00,6.861614079999999838e+00,6.863052800000000175e+00,6.864466944000000126e+00,6.865850368000000259e+00,6.867237888000000012e+00,6.868555776000000002e+00,6.869950464000000423e+00,6.871228416000000117e+00,6.872461312000000433e+00,6.873786879999999933e+00,6.875084799999999774e+00,6.876367872000000325e+00,6.877581312000000224e+00,6.878785023999999915e+00,6.880024063999999662e+00,6.881201152000000043e+00,6.882363392000000246e+00,6.883528703999999721e+00,6.884715007999999692e+00,6.885804543999999972e+00,6.886988800000000133e+00,6.888107008000000420e+00,6.889216000000000228e+00,6.890314240000000368e+00,6.891421696000000097e+00,6.892539391999999765e+00,6.893553663999999692e+00,6.894531072000000371e+00,6.895749119999999621e+00,6.896665600000000396e+00,6.897649664000000236e+00,6.898647551999999905e+00,6.899651072000000163e+00,6.900591104000000087e+00,6.901557247999999589e+00,6.902510591999999612e+00,6.903472640000000382e+00,6.904497663999999979e+00,6.905395711999999797e+00,6.906298367999999854e+00,6.907198464000000371e+00,6.908107775999999589e+00,6.909024768000000094e+00,6.909904383999999844e+00,6.910760960000000175e+00,6.911652863999999674e+00,6.912505856000000115e+00,6.913349120000000347e+00,6.914262016000000344e+00,6.915107840000000117e+00,6.915917824000000103e+00,6.916712448000000180e+00,6.917381119999999939e+00,6.918171135999999777e+00
7.352017408000000032e+00,7.358158848000000418e+00,7.364036096000000420e+00,7.370155008000000230e+00,7.375959039999999689e+00,7.381681151999999635e+00,7.387589632000000073e+00,7.393279488000000121e+00,7.398832127999999564e+00,7.404459519999999628e+00,7.410052096000000255e+00,7.415657472000000361e+00,7.420953088000000086e+00,7.426587136000000200e+00,7.431926783999999842e+00,7.437163007999999742e+00,7.442418688000000060e+00,7.447628287999999763e+00,7.452879359999999842e+00,7.458049535999999868e+00,7.463158272000000260e+00,7.468074495999999840e+00,7.473025024000000016e+00,7.477976063999999923e+00,7.482925567999999750e+00,7.487823360000000150e+00,7.492610560000000142e+00,7.497299968000000092e+00,7.502090751999999974e+00,7.506780159999999924e+00,7.511435264000000167e+00,7.516122111999999689e+00,7.520730623999999587e+00,7.525287424000000058e+00,7.529881087999999778e+00,7.534232064000000229e+00,7.538600960000000129e+00,7.543015935999999755e+00,7.547432960000000080e+00,7.551754751999999904e+00,7.556046848000000260e+00,7.560241151999999687e+00,7.564480512000000267e+00,7.568731647999999979e+00,7.572765696000000268e+00,7.576818175999999738e+00,7.580846592000000328e+00,7.584880127999999999e+00,7.588853760000000115e+00,7.592867840000000257e+00,7.596816895999999986e+00,7.600692736000000060e+00,7.604585983999999854e+00,7.608400896000000024e+00,7.612218367999999735e+00,7.615863808000000290e+00,7.619589119999999660e+00,7.623322624000000047e+00,7.627088896000000062e+00,7.630749183999999907e+00,7.634370048000000075e+00
8.270021632000000622e+00,8.275004415999999807e+00,8.279752192000000122e+00,8.284692480000000359e+00,8.289434624000000085e+00,8.294047232000000491e+00,8.298841087999999644e+00,8.303471103999999769e+00,8.307966975999999448e+00,8.312497152000000611e+00,8.317013504000000168e+00,8.321539583999999934e+00,8.325819391999999652e+00,8.330360832000000215e+00,8.334670848000000021e+00,8.338895360000000423e+00,8.343120896000000286e+00,8.347357695999999549e+00,8.351560192000000882e+00,8.355767807999999519e+00,8.359843839999999915e+00,8.363815424000000220e+00,8.367796736000000735e+00,8.371818495999999499e+00,8.375786495999999914e+00,8.379743744000000660e+00,8.383595520000000079e+00,8.387341312000000215e+00,8.391232000000000468e+00,8.394948096000000248e+00,8.398753792000000828e+00,8.402484224000000168e+00,8.406200831999999679e+00,8.409913855999999299e+00,8.413528063999999418e+00,8.417031167999999397e+00,8.420528128000000834e+00,8.424095232000000877e+00,8.427644927999999425e+00,8.431130111999999954e+00,8.434561024000000629e+00,8.437904895999999155e+00,8.441352192000000088e+00,8.444705792000000599e+00,8.447945216000000812e+00,8.451164159999999370e+00,8.454403071999999852e+00,8.457646079999999955e+00,8.460819967999999136e+00,8.464023040000000719e+00,8.467169791999999973e+00,8.470267903999999959e+00,8.473362943999999786e+00,8.476407807999999378e+00,8.479469055999999227e+00,8.482378752000000688e+00,8.485361151999999407e+00,8.488328192000000882e+00,8.491337215999999799e+00,8.494223871999999176e+00,8.497118207999999839e+00
9.548182527999999891e+00,9.554458624000000455e+00,9.560375296000000134e+00,9.566532607999999271e+00,9.572508671999999663e+00,9.578246143999999518e+00,9.584253951999999188e+00,9.590059008000000773e+00,9.595660287999999483e+00,9.601382400000000317e+00,9.607054335999999140e+00,9.612731392000000596e+00,9.618069503999999270e+00,9.623824384000000620e+00,9.629279232000000022e+00,9.634630656000000570e+00,9.639926784000000026e+00,9.645214720000000241e+00,9.650566144000000790e+00,9.655940096000000139e+00,9.661065216000000788e+00,9.666071552000000011e+00,9.671021568000000457e+00,9.676153856000000886e+00,9.681206272000000723e+00,9.686176767999999271e+00,9.691068416000000241e+00,9.695817727999999747e+00,9.700772863999999274e+00,9.705509887999999918e+00,9.710314496000000517e+00,9.715084287999999901e+00,9.719752703999999355e+00,9.724459008000000182e+00,9.729112064000000615e+00,9.733523456000000351e+00,9.738016767999999601e+00,9.742523392000000726e+00,9.747052544000000651e+00,9.751474176000000327e+00,9.755857920000000405e+00,9.760168959999999672e+00,9.764496383999999196e+00,9.768880127999999274e+00,9.773000703999999317e+00,9.777100799999999481e+00,9.781238783999999242e+00,9.785452543999999975e+00,9.789499391999999744e+00,9.793587199999999271e+00,9.797706751999999852e+00,9.801692159999999987e+00,9.805691903999999681e+00,9.809572863999999726e+00,9.813479424000000506e+00,9.817168896000000089e+00,9.821024255999999397e+00,9.824854015999999746e+00,9.828767744000000306e+00,9.832477695999999767e+00,9.836232704000000382e+00
7.029929983999999799e+00,7.034647552000000026e+00,7.039279615999999962e+00,7.043864064000000091e+00,7.048385535999999618e+00,7.052828672000000410e+00,7.057284096000000062e+00,7.061639168000000133e+00,7.065886719999999954e+00,7.070142463999999904e+00,7.074322431999999772e+00,7.078497279999999670e+00,7.082495488000000172e+00,7.086617087999999676e+00,7.090578943999999773e+00,7.094432767999999889e+00,7.098348544000000260e+00,7.102120447999999975e+00,7.105952256000000133e+00,7.109674496000000232e+00,7.113331200000000187e+00,7.116963327999999755e+00,7.120485376000000421e+00,7.124080639999999853e+00,7.127596031999999582e+00,7.131038207999999656e+00,7.134422016000000255e+00,7.137816063999999905e+00,7.141133823999999741e+00,7.144401408000000231e+00,7.147675647999999882e+00,7.150909440000000394e+00,7.154068992000000016e+00,7.157212671999999998e+00,7.160355327999999631e+00,7.163381248000000312e+00,7.166375423999999938e+00,7.169369087999999834e+00,7.172261375999999800e+00,7.175176192000000341e+00,7.178016767999999992e+00,7.180856320000000181e+00,7.183673343999999794e+00,7.186464767999999559e+00,7.189208576000000406e+00,7.191845375999999845e+00,7.194508800000000370e+00,7.197117952000000152e+00,7.199720959999999614e+00,7.202260479999999632e+00,7.204797951999999839e+00,7.207325184000000107e+00,7.209820672000000208e+00,7.212253183999999706e+00,7.214632447999999698e+00,7.217022975999999979e+00,7.219358719999999785e+00,7.221686784000000081e+00,7.224004095999999819e+00,7.226237951999999964e+00,7.228519935999999646e+00
