0.000000000000000000e+00,-9.127679999999527283e-04,-1.837504000000045323e-03,-2.753919999999965285e-03,-3.667776000000011472e-03,-4.579519999999948077e-03,-5.485439999999952576e-03,-6.393919999999941872e-03,-7.291391999999952134e-03,-8.196352000000017846e-03,-9.098048000000025226e-03,-9.988479999999966275e-03,-1.088940800000004483e-02,-1.177113600000001536e-02,-1.265561599999998066e-02,-1.355750399999999800e-02,-1.444582399999994049e-02,-1.533817599999998116e-02,-1.621420799999995221e-02,-1.708678399999996600e-02,-1.796704000000004520e-02,-1.883776000000003670e-02,-1.971763199999998495e-02,-2.057011200000002926e-02,-2.144531199999999416e-02,-2.230783999999996770e-02,-2.318304000000004361e-02,-2.404512000000003091e-02,-2.490784000000001441e-02,-2.577439999999997511e-02,-2.663820799999994104e-02,-2.749478399999993883e-02,-2.835456000000002863e-02,-2.920492799999996336e-02,-3.006227200000000099e-02,-3.090931200000002210e-02,-3.176588800000001989e-02,-3.261683199999998450e-02,-3.346892800000000889e-02,-3.430937599999994703e-02,-3.515353600000004075e-02,-3.600300800000000301e-02,-3.684857600000002176e-02,-3.769504000000001298e-02,-3.853337599999995255e-02,-3.937632000000002019e-02,-4.020012799999994613e-02,-4.104595199999994115e-02,-4.188915199999998507e-02,-4.272198400000004614e-02,-4.355148799999997156e-02,-4.439340800000002307e-02,-4.522278400000001586e-02,-4.605497599999996972e-02,-4.688595200000000851e-02,-4.771481599999993772e-02,-4.855411200000003813e-02,-4.937868800000000391e-02,-5.020524800000003562e-02,-5.103718400000001321e-02,-5.186016000000004400e-02
0.000000000000000000e+00,7.902720000001473011e-04,1.574144000000110566e-03,2.421503999999963241e-03,3.278847999999889851e-03,4.181503999999947041e-03,5.120256000000100727e-03,6.095616000000081414e-03,7.168000000000063210e-03,8.217855999999912342e-03,9.262335999999926628e-03,1.034854400000018160e-02,1.150924799999986092e-02,1.266841599999990464e-02,1.384908800000017592e-02,1.506252800000007497e-02,1.633152000000004378e-02,1.757491200000016462e-02,1.887795199999997564e-02,2.022579200000018673e-02,2.158796799999995741e-02,2.297702399999979050e-02,2.439782399999979035e-02,2.591180800000003615e-02,2.737663999999995212e-02,2.883481599999981881e-02,3.035443200000020880e-02,3.184204800000012270e-02,3.342822400000011740e-02,3.494860800000010315e-02,3.651712000000006952e-02,3.815142400000004486e-02,3.973862399999994466e-02,4.141107199999982669e-02,4.305996800000011504e-02,4.476134399999986968e-02,4.648601599999979683e-02,4.816972799999996724e-02,4.992947200000008579e-02,5.171302400000010735e-02,5.350118399999992391e-02,5.528831999999983537e-02,5.710873599999999328e-02,5.896960000000017743e-02,6.082995200000018698e-02,6.263705599999980222e-02,6.455833600000016048e-02,6.645427200000009194e-02,6.833587200000001971e-02,7.031065600000019344e-02,7.223910399999988741e-02,7.420057599999996256e-02,7.619353599999989513e-02,7.819596800000017112e-02,8.019123200000022322e-02,8.215628800000018828e-02,8.422963199999999873e-02,8.630707199999987367e-02,8.831231999999999971e-02,9.037644800000022016e-02,9.249459199999998660e-02
0.000000000000000000e+00,-4.358464000000061844e-03,-8.631360000000087851e-03,-1.274681600000004966e-02,-1.680352000000007173e-02,-2.084140800000000571e-02,-2.468281599999999631e-02,-2.848864000000006502e-02,-3.201849600000006291e-02,-3.560108800000005846e-02,-3.920819200000003057e-02,-4.273132800000001286e-02,-4.600678400000002277e-02,-4.929555200000002024e-02,-5.254470399999999763e-02,-5.557632000000001238e-02,-5.859712000000005805e-02,-6.158713599999998678e-02,-6.449574400000002150e-02,-6.722169600000005296e-02,-6.998912000000001576e-02,-7.264121600000006396e-02,-7.518624000000007079e-02,-7.754867200000004068e-02,-7.992927999999999145e-02,-8.238291200000003034e-02,-8.462336000000003633e-02,-8.700192000000006587e-02,-8.910700800000004307e-02,-9.129721600000006987e-02,-9.341772800000003318e-02,-9.539660800000004937e-02,-9.744294400000008682e-02,-9.921708800000006434e-02,-1.010624640000000740e-01,-1.027512959999999920e-01,-1.044414080000000133e-01,-1.061066240000000382e-01,-1.076422400000000001e-01,-1.092438400000000920e-01,-1.106614399999999998e-01,-1.120682880000000159e-01,-1.133932160000000744e-01,-1.146445440000000149e-01,-1.158560640000000364e-01,-1.170660480000000891e-01,-1.182979840000000227e-01,-1.193267199999999972e-01,-1.204197120000000121e-01,-1.214344960000000029e-01,-1.223416959999999998e-01,-1.232369920000000452e-01,-1.240302720000000525e-01,-1.248604800000000514e-01,-1.256103680000000278e-01,-1.263770880000000263e-01,-1.270039680000000226e-01,-1.275718399999999919e-01,-1.281832320000000358e-01,-1.287256320000000898e-01,-1.291882240000000737e-01
0.000000000000000000e+00,-1.122457600000004163e-02,-2.228275199999973921e-02,-3.318758399999977016e-02,-4.404556800000003491e-02,-5.483468799999968724e-02,-6.541568000000008709e-02,-7.586764800000000974e-02,-8.600345599999981161e-02,-9.623321599999989928e-02,-1.064450560000000934e-01,-1.165736959999996714e-01,-1.263690239999997189e-01,-1.362319359999997204e-01,-1.459394559999998009e-01,-1.554137600000000674e-01,-1.648609279999999622e-01,-1.742231039999997400e-01,-1.835502079999997704e-01,-1.925672959999999989e-01,-2.016709119999999800e-01,-2.106022400000000516e-01,-2.194416640000000918e-01,-2.279777279999999351e-01,-2.365381119999998560e-01,-2.452098559999997818e-01,-2.535687680000000555e-01,-2.621624319999997788e-01,-2.703308799999999401e-01,-2.785779200000000344e-01,-2.868090880000000453e-01,-2.948177919999999119e-01,-3.029158399999998252e-01,-3.106452479999997074e-01,-3.184212479999999346e-01,-3.260072959999997799e-01,-3.335864319999997107e-01,-3.411530240000000269e-01,-3.485137919999998779e-01,-3.559393279999998327e-01,-3.631784959999997398e-01,-3.703198720000000499e-01,-3.773739519999996794e-01,-3.843028479999999192e-01,-3.912765439999996708e-01,-3.980991999999998754e-01,-4.050263039999997261e-01,-4.117168639999997382e-01,-4.183848960000000616e-01,-4.249953280000000611e-01,-4.314286080000000467e-01,-4.378429439999997896e-01,-4.441405439999996929e-01,-4.504767999999996775e-01,-4.566653439999996955e-01,-4.629311999999998761e-01,-4.689269760000001064e-01,-4.749071359999996744e-01,-4.808727039999998176e-01,-4.867916800000000599e-01,-4.925829120000000394e-01
0.000000000000000000e+00,-1.160294399999983739e-02,-2.307993600000024514e-02,-3.437465600000066956e-02,-4.569702400000075215e-02,-5.699071999999993920e-02,-6.807449599999948475e-02,-7.906611199999957762e-02,-8.974131199999924036e-02,-1.005496319999998889e-01,-1.113722880000000970e-01,-1.221079039999999338e-01,-1.325506559999993783e-01,-1.430702079999992549e-01,-1.534525440000003016e-01,-1.636976640000007421e-01,-1.738854399999993916e-01,-1.839943680000004633e-01,-1.940848640000005787e-01,-2.039080959999992615e-01,-2.138275840000005701e-01,-2.235985920000000959e-01,-2.332866560000006473e-01,-2.427371520000001226e-01,-2.522306560000000530e-01,-2.617825279999994592e-01,-2.710538239999991106e-01,-2.806097919999999135e-01,-2.897623039999999150e-01,-2.990090240000000676e-01,-3.082608639999993017e-01,-3.172792320000006328e-01,-3.263549440000002022e-01,-3.351930880000004720e-01,-3.440537599999995422e-01,-3.527260160000000866e-01,-3.613798399999996747e-01,-3.701247999999992544e-01,-3.786168320000005139e-01,-3.871907839999995105e-01,-3.955947519999991613e-01,-4.039516160000005129e-01,-4.121640959999997023e-01,-4.203663360000007287e-01,-4.285992959999997964e-01,-4.366489599999994198e-01,-4.448317440000000289e-01,-4.527831039999998808e-01,-4.607825919999992692e-01,-4.686581759999999264e-01,-4.764487679999991343e-01,-4.841789439999999445e-01,-4.918425600000002618e-01,-4.995317759999995388e-01,-5.071175679999999630e-01,-5.147443200000001440e-01,-5.221662719999997648e-01,-5.295636479999998869e-01,-5.369343999999998118e-01,-5.443072000000004351e-01,-5.515397120000002928e-01
0.000000000000000000e+00,-7.898111999999457566e-03,-1.567231999999929570e-02,-2.335795199999957106e-02,-3.095961599999963454e-02,-3.862476799999914334e-02,-4.604211199999941329e-02,-5.341951999999938749e-02,-6.053836799999956497e-02,-6.772633599999977605e-02,-7.492147199999976692e-02,-8.202495999999914744e-02,-8.894207999999981240e-02,-9.585612799999942979e-02,-1.026421759999998073e-01,-1.093145599999996165e-01,-1.159331839999993008e-01,-1.225349119999998848e-01,-1.290219519999995512e-01,-1.353456639999999211e-01,-1.417241599999998769e-01,-1.480033279999997120e-01,-1.541519359999998784e-01,-1.600926719999993253e-01,-1.661271039999991928e-01,-1.722101759999992154e-01,-1.779952639999997643e-01,-1.840250879999993927e-01,-1.897410559999999080e-01,-1.954954239999997512e-01,-2.012190719999997768e-01,-2.068131839999995947e-01,-2.124247039999991316e-01,-2.178503679999996834e-01,-2.232494079999991499e-01,-2.285470719999995737e-01,-2.338053119999994323e-01,-2.391147519999998750e-01,-2.442101759999992794e-01,-2.493424639999997083e-01,-2.543877119999997660e-01,-2.593715199999993004e-01,-2.642278399999993255e-01,-2.690636799999994722e-01,-2.739189759999991480e-01,-2.786273279999997854e-01,-2.834539519999994539e-01,-2.880599039999998112e-01,-2.927139839999997051e-01,-2.972728319999999869e-01,-3.017553919999995671e-01,-3.062062079999998687e-01,-3.105730559999999585e-01,-3.149404159999997788e-01,-3.192222719999993075e-01,-3.235896320000000159e-01,-3.277137919999999482e-01,-3.318200319999995429e-01,-3.359851519999992320e-01,-3.400842239999999350e-01,-3.440911359999994090e-01
0.000000000000000000e+00,-2.626560000000388584e-03,-5.244416000000029499e-03,-7.757311999999849661e-03,-1.021491200000035349e-02,-1.267865600000028792e-02,-1.501593600000017403e-02,-1.730611199999998462e-02,-1.945087999999994821e-02,-2.163353600000039734e-02,-2.380287999999985971e-02,-2.584883200000032133e-02,-2.786560000000015691e-02,-2.984140800000023575e-02,-3.177523200000020864e-02,-3.354675200000034607e-02,-3.535257600000019096e-02,-3.711846399999974011e-02,-3.880755199999974536e-02,-4.042854400000006621e-02,-4.203315200000012908e-02,-4.361062400000026429e-02,-4.508825600000054834e-02,-4.639231999999982037e-02,-4.777113599999971427e-02,-4.921855999999991127e-02,-5.044121600000028849e-02,-5.182259199999972310e-02,-5.304422399999975113e-02,-5.427558399999998784e-02,-5.546905599999973902e-02,-5.655859200000001863e-02,-5.767884800000011580e-02,-5.865113599999993710e-02,-5.959526400000036972e-02,-6.050662400000028640e-02,-6.141900800000055227e-02,-6.232217600000033997e-02,-6.312806399999981721e-02,-6.397286400000012918e-02,-6.470092799999971334e-02,-6.542182400000040587e-02,-6.605670400000018816e-02,-6.670899199999968943e-02,-6.733414400000015121e-02,-6.786867200000035183e-02,-6.847897599999974716e-02,-6.897459200000000124e-02,-6.948249600000000470e-02,-6.996326400000008050e-02,-7.036518399999991402e-02,-7.076351999999985765e-02,-7.110400000000005605e-02,-7.141478399999989790e-02,-7.172198399999984986e-02,-7.205888000000015836e-02,-7.224576000000038078e-02,-7.241830400000015544e-02,-7.267225599999971308e-02,-7.276851199999967434e-02,-7.293849599999990829e-02
0.000000000000000000e+00,-1.085542399999983587e-02,-2.157311999999933505e-02,-3.216486399999940460e-02,-4.264806399999976350e-02,-5.306879999999924991e-02,-6.331903999999966004e-02,-7.341823999999963490e-02,-8.317235199999917228e-02,-9.309849599999964198e-02,-1.029544959999997289e-01,-1.127357439999991939e-01,-1.221959679999997661e-01,-1.316910079999997762e-01,-1.410892799999992064e-01,-1.502095359999993107e-01,-1.592791039999994496e-01,-1.683102719999993724e-01,-1.772615679999995919e-01,-1.859302399999993582e-01,-1.947110399999996133e-01,-2.033064959999997257e-01,-2.117893119999996188e-01,-2.199792640000000077e-01,-2.281579519999992200e-01,-2.365742079999995084e-01,-2.445393919999991894e-01,-2.527815679999996235e-01,-2.606530559999997720e-01,-2.685624319999995180e-01,-2.764584959999991653e-01,-2.840678399999996273e-01,-2.917898239999994203e-01,-2.992322559999998077e-01,-3.066864639999993258e-01,-3.139553279999995894e-01,-3.212185599999992647e-01,-3.284561919999999802e-01,-3.354552319999992704e-01,-3.426191359999997132e-01,-3.495505919999999378e-01,-3.564129279999992406e-01,-3.630643199999994408e-01,-3.696977919999993034e-01,-3.763732479999992719e-01,-3.829427199999999587e-01,-3.895367679999992561e-01,-3.958778879999993450e-01,-4.023070719999992662e-01,-4.085544959999998227e-01,-4.147374079999996965e-01,-4.209126399999991719e-01,-4.268605439999992868e-01,-4.329098239999993325e-01,-4.388654079999998459e-01,-4.448435199999991596e-01,-4.506096639999999098e-01,-4.562447359999994845e-01,-4.619852799999994986e-01,-4.675645440000000264e-01,-4.731217919999997079e-01
0.000000000000000000e+00,-1.401600000000069457e-02,-2.793523199999992102e-02,-4.159692800000058810e-02,-5.526374400000033660e-02,-6.883430400000012384e-02,-8.226252800000022347e-02,-9.555353600000060510e-02,-1.084369920000005649e-01,-1.215360000000007545e-01,-1.345530880000005425e-01,-1.475507200000008012e-01,-1.601203200000007598e-01,-1.730350080000002677e-01,-1.856409600000006321e-01,-1.979397120000001564e-01,-2.102133760000004514e-01,-2.224071680000001550e-01,-2.345057280000002464e-01,-2.463011840000000063e-01,-2.582778880000002886e-01,-2.700456960000003903e-01,-2.817479680000003484e-01,-2.930877440000001499e-01,-3.043855360000007337e-01,-3.159408640000007651e-01,-3.270963200000007731e-01,-3.385497600000002549e-01,-3.495562240000005261e-01,-3.606154240000005728e-01,-3.716700160000003805e-01,-3.823938560000001985e-01,-3.933322240000007852e-01,-4.039546880000006723e-01,-4.145167360000003853e-01,-4.249308160000007106e-01,-4.353105920000004403e-01,-4.457216000000006062e-01,-4.558269440000000117e-01,-4.661667840000003338e-01,-4.761825280000007155e-01,-4.862008320000006378e-01,-4.961326079999999195e-01,-5.059297280000008001e-01,-5.157237760000006332e-01,-5.254195200000006949e-01,-5.351347200000002857e-01,-5.445550080000005622e-01,-5.540971520000006478e-01,-5.634769920000000099e-01,-5.727713279999999685e-01,-5.819980799999999732e-01,-5.910287360000001655e-01,-6.001955840000006148e-01,-6.092231680000006477e-01,-6.183101440000005056e-01,-6.271395840000000277e-01,-6.358164479999999230e-01,-6.446274560000002651e-01,-6.533007360000002706e-01,-6.619391999999999499e-01
0.000000000000000000e+00,-9.792000000000022908e-03,-1.908991999999987144e-02,-2.810009599999929719e-02,-3.709900799999932275e-02,-4.601395200000002461e-02,-5.474355199999969557e-02,-6.329702399999970197e-02,-7.152844799999957814e-02,-7.987097599999959385e-02,-8.819251200000000068e-02,-9.651302400000005832e-02,-1.044101120000000549e-01,-1.125268479999999016e-01,-1.203875839999994923e-01,-1.279800319999999658e-01,-1.346595839999995547e-01,-1.420129279999997607e-01,-1.491563519999994369e-01,-1.561896959999993229e-01,-1.634641919999992865e-01,-1.703055359999998686e-01,-1.772774400000001194e-01,-1.839390719999993706e-01,-1.905264639999995069e-01,-1.972341759999993727e-01,-2.036556799999997835e-01,-2.103546879999997898e-01,-2.164019200000000254e-01,-2.227368959999997955e-01,-2.288926719999997417e-01,-2.348933119999996322e-01,-2.411371519999994106e-01,-2.474460159999996023e-01,-2.537180159999996576e-01,-2.590771199999997165e-01,-2.649318400000000295e-01,-2.699007999999993856e-01,-2.755466239999995182e-01,-2.814438399999996676e-01,-2.871592959999995642e-01,-2.925465599999999000e-01,-2.980751359999995742e-01,-3.035356159999995640e-01,-3.086254079999992683e-01,-3.138918400000001441e-01,-3.190574079999999313e-01,-3.238338559999993649e-01,-3.284910079999994181e-01,-3.336529919999993155e-01,-3.385656319999998942e-01,-3.435688959999998460e-01,-3.479173119999998676e-01,-3.524730879999999900e-01,-3.567784959999995564e-01,-3.612241919999998885e-01,-3.652771839999999770e-01,-3.692154880000000361e-01,-3.732213760000000491e-01,-3.772636159999995797e-01,-3.818332159999995312e-01
