8.188531199999999899e-01,8.186378239999999584e-01,8.184597759999999722e-01,8.182373760000000162e-01,8.180440319999999765e-01,8.178393600000000152e-01,8.176290560000000207e-01,8.174179839999999864e-01,8.172349439999999632e-01,8.170093440000000262e-01,8.168211199999999561e-01,8.165916800000000420e-01,8.164092160000000487e-01,8.162071039999999611e-01,8.159980799999999590e-01,8.157895680000000205e-01,8.155936000000000297e-01,8.153676159999999618e-01,8.151838080000000097e-01,8.149615999999999527e-01,8.147797759999999556e-01,8.145651839999999977e-01,8.143689600000000306e-01,8.141557120000000314e-01,8.139524479999999951e-01,8.137519359999999535e-01,8.135497600000000107e-01,8.133433599999999597e-01,8.131406719999999533e-01,8.129311999999999649e-01,8.127399680000000348e-01,8.125328640000000213e-01,8.123134079999999591e-01,8.121057919999999930e-01,8.119052159999999851e-01,8.116871039999999926e-01,8.114785279999999767e-01,8.112776959999999926e-01,8.110502400000000334e-01,8.108513920000000041e-01,8.106650880000000337e-01,8.104330880000000237e-01,8.102520319999999554e-01,8.100444159999999894e-01,8.098371199999999659e-01,8.096435199999999499e-01,8.094429440000000531e-01,8.092356480000000296e-01,8.090224639999999967e-01,8.088232960000000249e-01,8.086232960000000469e-01,8.084169599999999622e-01,8.082222079999999975e-01,8.079893120000000151e-01,8.078092159999999966e-01,8.075356160000000116e-01,8.073311359999999492e-01,8.071338239999999997e-01,8.069146879999999911e-01,8.067191040000000202e-01,8.065122559999999829e-01,8.063100800000000401e-01,8.060952959999999612e-01,8.058923519999999785e-01,8.056814079999999878e-01,8.054741119999999643e-01,8.052641919999999898e-01,8.050287360000000225e-01,8.048384640000000312e-01,8.046273280000000305e-01,8.044357119999999695e-01
7.888522240000000352e+00,7.909448703999999886e+00,7.930508288000000405e+00,7.951301631999999842e+00,7.972368895999999872e+00,7.993300480000000263e+00,8.014194687999999900e+00,8.035069952000000626e+00,8.056119296000000318e+00,8.076925951999999853e+00,8.097900032000000081e+00,8.118710783999999236e+00,8.139815935999999752e+00,8.160726527999999647e+00,8.181663743999999738e+00,8.202549760000000134e+00,8.223545343999999702e+00,8.244314111999999639e+00,8.265369599999999650e+00,8.286167552000000214e+00,8.307232768000000434e+00,8.328095232000000792e+00,8.349076992000000530e+00,8.369958911999999529e+00,8.390871040000000392e+00,8.411826175999999933e+00,8.432757759999999436e+00,8.453696000000000765e+00,8.474643968000000527e+00,8.495525887999999526e+00,8.516591103999999746e+00,8.537485823999999113e+00,8.558316032000000462e+00,8.579233792000000136e+00,8.600143872000000300e+00,8.620993536000000290e+00,8.641887232000000196e+00,8.662896639999999593e+00,8.683603967999999895e+00,8.704567296000000454e+00,8.725662720000000760e+00,8.746378240000000304e+00,8.767492095999999790e+00,8.788396031999999636e+00,8.809298944000000020e+00,8.830282752000000457e+00,8.851272703999999436e+00,8.872210431999999258e+00,8.893060095999999248e+00,8.914039808000000065e+00,8.934958079999999470e+00,8.955889664000000749e+00,8.976885760000000047e+00,8.997627903999999788e+00,9.018703871999999677e+00,9.039255552000000193e+00,9.060187135999999697e+00,9.081193472000000710e+00,9.102012416000000883e+00,9.123030015999999520e+00,9.143924736000000664e+00,9.164865536000000645e+00,9.185758207999999314e+00,9.206670336000000177e+00,9.227599872000000758e+00,9.248544768000000360e+00,9.269437440000000805e+00,9.290077183999999377e+00,9.311083520000000391e+00,9.332021248000000213e+00,9.353029632000000149e+00
7.734251519999999935e+00,7.762582015999999641e+00,7.790965759999999740e+00,7.819194367999999784e+00,7.847610367999999781e+00,7.875920896000000226e+00,7.904212479999999985e+00,7.932474368000000275e+00,7.960849920000000246e+00,7.989100544000000248e+00,8.017418751999999316e+00,8.045650944000000138e+00,8.074059776000000355e+00,8.102405631999999969e+00,8.130707967999999397e+00,8.158979584000000784e+00,8.187318272000000619e+00,8.215486975999999331e+00,8.243916287999999426e+00,8.272154112000000836e+00,8.300544512000000097e+00,8.328779775999999302e+00,8.357116927999999945e+00,8.385397248000000303e+00,8.413660159999999166e+00,8.441973248000000041e+00,8.470262784000000877e+00,8.498579967999999596e+00,8.526922752000000827e+00,8.555159039999999493e+00,8.583566848000000249e+00,8.611834879999999970e+00,8.640070656000000682e+00,8.668341248000000832e+00,8.696634367999999782e+00,8.724873216000000653e+00,8.753155072000000203e+00,8.781487103999999988e+00,8.809649152000000427e+00,8.837961727999999795e+00,8.866348031999999435e+00,8.894519296000000352e+00,8.922932224000000190e+00,8.951163903999999505e+00,8.979465215999999472e+00,9.007783935999999159e+00,9.036160000000000636e+00,9.064426495999999389e+00,9.092683775999999440e+00,9.120999424000000744e+00,9.149251583999999937e+00,9.177627647999999638e+00,9.205868543999999432e+00,9.233997823999999355e+00,9.262427135999999450e+00,9.290551296000000292e+00,9.318861824000000738e+00,9.347227648000000499e+00,9.375294463999999550e+00,9.403769856000000260e+00,9.431956480000000198e+00,9.460227072000000348e+00,9.488515072000000217e+00,9.516799999999999926e+00,9.545109503999999134e+00,9.573370880000000582e+00,9.601640447999999495e+00,9.629711359999999942e+00,9.658061824000000684e+00,9.686304767999999399e+00,9.714605055999999905e+00
5.104031744000000259e+00,5.132866048000000347e+00,5.161701375999999897e+00,5.190494720000000228e+00,5.219343871999999607e+00,5.248168448000000375e+00,5.276988927999999746e+00,5.305789951999999587e+00,5.334631936000000074e+00,5.363431423999999836e+00,5.392261632000000304e+00,5.421108735999999872e+00,5.449898496000000314e+00,5.478738943999999833e+00,5.507546111999999994e+00,5.536409088000000089e+00,5.565241856000000098e+00,5.594042368000000209e+00,5.622835711999999653e+00,5.651677696000000140e+00,5.680516095999999848e+00,5.709318655999999770e+00,5.738123776000000120e+00,5.766949888000000080e+00,5.795821568000000035e+00,5.824576512000000150e+00,5.853443583999999866e+00,5.882269184000000095e+00,5.911032832000000070e+00,5.939888127999999767e+00,5.968715264000000076e+00,5.997510656000000218e+00,6.026314752000000219e+00,6.055128063999999810e+00,6.083949055999999800e+00,6.112745984000000021e+00,6.141545471999999783e+00,6.170368511999999583e+00,6.199161344000000184e+00,6.227965440000000186e+00,6.256803839999999894e+00,6.285584383999999858e+00,6.314427391999999806e+00,6.343211519999999659e+00,6.372009472000000230e+00,6.400835071999999570e+00,6.429649920000000130e+00,6.458455039999999592e+00,6.487253503999999893e+00,6.516062719999999864e+00,6.544880639999999694e+00,6.573661183999999658e+00,6.602485760000000425e+00,6.631244288000000431e+00,6.660090367999999650e+00,6.688850944000000354e+00,6.717659647999999706e+00,6.746482175999999775e+00,6.775254015999999879e+00,6.804070399999999630e+00,6.832846847999999973e+00,6.861663744000000342e+00,6.890475519999999854e+00,6.919310848000000291e+00,6.948148223999999651e+00,6.976830463999999843e+00,7.005735935999999775e+00,7.034495488000000130e+00,7.063292416000000351e+00,7.092092415999999844e+00,7.120893439999999686e+00
8.660819968000000202e+00,8.697148415999999216e+00,8.733515776000000841e+00,8.769826816000000136e+00,8.806228991999999423e+00,8.842557440000000213e+00,8.878846976000000168e+00,8.915153919999999843e+00,8.951542784000000808e+00,8.987831295999999526e+00,9.024144383999999519e+00,9.060431872000000553e+00,9.096888319999999695e+00,9.133239295999999285e+00,9.169527807999999780e+00,9.205886976000000388e+00,9.242223616000000419e+00,9.278485504000000716e+00,9.314891775999999624e+00,9.351127039999999724e+00,9.387520000000000309e+00,9.423831039999999604e+00,9.460156416000000235e+00,9.496515584000000842e+00,9.532773375999999743e+00,9.569136639999999971e+00,9.605408768000000208e+00,9.641757696000000877e+00,9.678111744000000627e+00,9.714398208000000423e+00,9.750751232000000712e+00,9.787069439999999787e+00,9.823325183999999766e+00,9.859643392000000617e+00,9.895952383999999213e+00,9.932234751999999389e+00,9.968559104000000559e+00,1.000490291200000037e+01,1.004108902399999970e+01,1.007741644799999925e+01,1.011380224000000005e+01,1.015005798400000003e+01,1.018643660799999928e+01,1.022272000000000070e+01,1.025906892799999959e+01,1.029538201599999958e+01,1.033174732800000051e+01,1.036803583999999923e+01,1.040432640000000042e+01,1.044065791999999959e+01,1.047690956799999995e+01,1.051321036799999931e+01,1.054957158400000061e+01,1.058578432000000014e+01,1.062218444800000050e+01,1.065830399999999933e+01,1.069466316799999994e+01,1.073096601600000000e+01,1.076718182399999968e+01,1.080355225599999969e+01,1.083984998400000066e+01,1.087615897599999926e+01,1.091244339200000013e+01,1.094874214400000056e+01,1.098506649599999996e+01,1.102130073600000060e+01,1.105755955200000074e+01,1.109374668799999952e+01,1.113009663999999965e+01,1.116632064000000035e+01,1.120265113600000006e+01
7.775548416000000351e+00,7.805672959999999883e+00,7.835806208000000161e+00,7.865873920000000297e+00,7.895989759999999968e+00,7.926051327999999785e+00,7.956129791999999590e+00,7.986155007999999889e+00,8.016280575999999769e+00,8.046262783999999613e+00,8.076343295999999228e+00,8.106421248000000190e+00,8.136551424000000310e+00,8.166623744000000684e+00,8.196658687999999415e+00,8.226735615999999141e+00,8.256818687999999185e+00,8.286825984000000034e+00,8.316936192000000005e+00,8.346930688000000487e+00,8.377039359999999490e+00,8.407072768000000806e+00,8.437142015999999245e+00,8.467210239999999999e+00,8.497193984000000810e+00,8.527275008000000156e+00,8.557297152000000295e+00,8.587355135999999334e+00,8.617404415999999401e+00,8.647443455999999529e+00,8.677537792000000749e+00,8.707517440000000164e+00,8.737525760000000474e+00,8.767596543999999881e+00,8.797618176000000290e+00,8.827640832000000159e+00,8.857696256000000545e+00,8.887693311999999679e+00,8.917643264000000514e+00,8.947722239999999161e+00,8.977796096000000503e+00,9.007789056000000016e+00,9.037845503999999863e+00,9.067868159999999733e+00,9.097903104000000241e+00,9.127930879999999192e+00,9.158005759999999995e+00,9.188002815999999129e+00,9.218013184000000138e+00,9.248010239999999271e+00,9.278008319999999642e+00,9.308021760000000810e+00,9.338064896000000559e+00,9.368006656000000376e+00,9.398065151999999145e+00,9.427947520000000026e+00,9.457977343999999675e+00,9.488020479999999424e+00,9.517922304000000722e+00,9.548045311999999285e+00,9.577970688000000621e+00,9.608004607999999891e+00,9.637981183999999146e+00,9.667944448000000079e+00,9.697986560000000367e+00,9.727935487999999964e+00,9.757873152000000161e+00,9.787835391999999857e+00,9.817810943999999651e+00,9.847740416000000607e+00,9.877747711999999680e+00
5.052832256000000299e+00,5.068483583999999986e+00,5.084219391999999615e+00,5.099853311999999583e+00,5.115603968000000279e+00,5.131250175999999996e+00,5.146911231999999892e+00,5.162520063999999742e+00,5.178278911999999679e+00,5.193924095999999935e+00,5.209648640000000164e+00,5.225239551999999676e+00,5.241003007999999852e+00,5.256687104000000055e+00,5.272296960000000254e+00,5.287991296000000396e+00,5.303687167999999730e+00,5.319249919999999854e+00,5.335038464000000147e+00,5.350623743999999959e+00,5.366370304000000147e+00,5.382012927999999974e+00,5.397713408000000435e+00,5.413407743999999688e+00,5.429005823999999869e+00,5.444692479999999613e+00,5.460317183999999990e+00,5.476011008000000402e+00,5.491680768000000157e+00,5.507350016000000181e+00,5.523032063999999686e+00,5.538681343999999562e+00,5.554290176000000301e+00,5.569926655999999809e+00,5.585572864000000415e+00,5.601219072000000132e+00,5.616855039999999910e+00,5.632534016000000143e+00,5.648156671999999823e+00,5.663789568000000330e+00,5.679533568000000088e+00,5.695081983999999764e+00,5.710827519999999602e+00,5.726462975999999649e+00,5.742101503999999856e+00,5.757803007999999778e+00,5.773491199999999601e+00,5.789111295999999740e+00,5.804753407999999837e+00,5.820442624000000009e+00,5.836090367999999806e+00,5.851725823999999854e+00,5.867423232000000155e+00,5.882967552000000211e+00,5.898665472000000243e+00,5.914175487999999703e+00,5.929868287999999765e+00,5.945498623999999843e+00,5.961114624000000362e+00,5.976845823999999752e+00,5.992430591999999834e+00,6.008077823999999900e+00,6.023727616000000396e+00,6.039364095999999904e+00,6.055044608000000217e+00,6.070611455999999961e+00,6.086222335999999622e+00,6.101770752000000186e+00,6.117453824000000040e+00,6.133052927999999682e+00,6.148704767999999987e+00
6.626573824000000279e+00,6.649097728000000096e+00,6.671684607999999628e+00,6.694198272000000394e+00,6.716794880000000134e+00,6.739260415999999587e+00,6.761781248000000133e+00,6.784263679999999574e+00,6.806858240000000393e+00,6.829355520000000013e+00,6.851948543999999863e+00,6.874375679999999988e+00,6.897018368000000343e+00,6.919490048000000115e+00,6.941978112000000145e+00,6.964472319999999605e+00,6.987024383999999699e+00,7.009453055999999904e+00,7.032091136000000020e+00,7.054515199999999986e+00,7.077138943999999654e+00,7.099610624000000314e+00,7.122130944000000241e+00,7.144649728000000088e+00,7.167114240000000080e+00,7.189628928000000307e+00,7.212115967999999988e+00,7.234622975999999817e+00,7.257133055999999804e+00,7.279627775999999884e+00,7.302150656000000239e+00,7.324623360000000361e+00,7.347100671999999832e+00,7.369562111999999665e+00,7.392031743999999627e+00,7.414480383999999979e+00,7.436975104000000059e+00,7.459487743999999587e+00,7.481915392000000331e+00,7.504408063999999712e+00,7.526944767999999897e+00,7.549337600000000315e+00,7.571931135999999896e+00,7.594372095999999850e+00,7.616859136000000419e+00,7.639341567999999860e+00,7.661884416000000364e+00,7.684325376000000318e+00,7.706759680000000223e+00,7.729293823999999979e+00,7.751724543999999995e+00,7.774199807999999656e+00,7.796738047999999921e+00,7.819085312000000343e+00,7.841623551999999719e+00,7.863937535999999895e+00,7.886444543999999723e+00,7.908866559999999879e+00,7.931293696000000004e+00,7.953874432000000105e+00,7.976279039999999654e+00,7.998730752000000166e+00,8.021208575999999368e+00,8.043655680000000530e+00,8.066123775999999523e+00,8.088540672000000598e+00,8.110978047999999774e+00,8.133294592000000378e+00,8.155822591999999815e+00,8.178218495999999504e+00,8.200680447999999956e+00
8.428494847999999706e+00,8.456078848000000647e+00,8.483722240000000525e+00,8.511233023999999148e+00,8.538892799999999284e+00,8.566382080000000343e+00,8.593932287999999531e+00,8.621504511999999565e+00,8.649119744000000054e+00,8.676657152000000650e+00,8.704318463999999977e+00,8.731769855999999663e+00,8.759429120000000069e+00,8.786946048000000786e+00,8.814462975999999728e+00,8.842030080000000680e+00,8.869604351999999636e+00,8.897015808000000803e+00,8.924776447999999363e+00,8.952214528000000726e+00,8.979888128000000691e+00,9.007401983999999473e+00,9.034978303999999127e+00,9.062499327999999466e+00,9.090024447999999424e+00,9.117607936000000635e+00,9.145119744000000495e+00,9.172624384000000575e+00,9.200166912000000252e+00,9.227742208000000446e+00,9.255292927999999364e+00,9.282750463999999369e+00,9.310297088000000443e+00,9.337785344000000265e+00,9.365279744000000406e+00,9.392769023999999689e+00,9.420298239999999268e+00,9.447872512000000000e+00,9.475263487999999512e+00,9.502826496000000844e+00,9.530389504000000400e+00,9.557803008000000489e+00,9.585442816000000477e+00,9.612906496000000800e+00,9.640443903999999620e+00,9.667988479999999996e+00,9.695606784000000644e+00,9.723006976000000634e+00,9.750505472000000395e+00,9.778072575999999572e+00,9.805535232000000434e+00,9.833012224000000856e+00,9.860601856000000609e+00,9.887947776000000744e+00,9.915537408000000497e+00,9.942863872000000214e+00,9.970406399999999891e+00,9.997889536000000632e+00,1.002531635200000082e+01,1.005297049600000037e+01,1.008043110400000053e+01,1.010787635199999990e+01,1.013543935999999945e+01,1.016283750400000052e+01,1.019036364799999994e+01,1.021782323200000064e+01,1.024527360000000087e+01,1.027257958400000071e+01,1.030020812799999952e+01,1.032756019199999997e+01,1.035510169600000019e+01
8.758347776000000806e+00,8.801627136000000462e+00,8.844921855999999138e+00,8.888208384000000351e+00,8.931495935999999247e+00,8.974748672000000482e+00,9.017980928000000063e+00,9.061250047999999779e+00,9.104563199999999412e+00,9.147798527999999152e+00,9.191127039999999582e+00,9.234332672000000741e+00,9.277667327999999713e+00,9.320883200000000812e+00,9.364127743999999254e+00,9.407375359999999631e+00,9.450691583999999423e+00,9.493866496000000765e+00,9.537223680000000314e+00,9.580407808000000358e+00,9.623712768000000750e+00,9.666957311999999192e+00,9.710253056000000882e+00,9.753498624000000561e+00,9.796704255999999944e+00,9.840008192000000875e+00,9.883227136000000357e+00,9.926430720000000818e+00,9.969671167999999639e+00,1.001297305599999987e+01,1.005619814399999967e+01,1.009939660799999928e+01,1.014264422399999965e+01,1.018586316799999913e+01,1.022908313599999985e+01,1.027227648000000038e+01,1.031554662399999955e+01,1.035882598399999921e+01,1.040200806400000033e+01,1.044524953600000039e+01,1.048851558399999995e+01,1.053169356799999967e+01,1.057497292799999933e+01,1.061817548800000033e+01,1.066143539199999957e+01,1.070464716799999927e+01,1.074797567999999970e+01,1.079114240000000002e+01,1.083435008000000010e+01,1.087761203200000004e+01,1.092082892800000060e+01,1.096402432000000005e+01,1.100730163200000078e+01,1.105045606400000047e+01,1.109368729600000059e+01,1.113683046400000087e+01,1.118005759999999960e+01,1.122327449600000016e+01,1.126645862400000020e+01,1.130976665600000075e+01,1.135296921599999997e+01,1.139616870400000082e+01,1.143939686400000078e+01,1.148254515200000014e+01,1.152578867199999912e+01,1.156901376000000070e+01,1.161218764800000081e+01,1.165532979199999986e+01,1.169858355200000055e+01,1.174173491200000008e+01,1.178498662400000008e+01
