0.000000000000000000e+00,-6.979200000001295479e-05,-1.263519999999962451e-04,-1.944799999999968776e-04,-2.553760000000016017e-04,-3.195680000000200582e-04,-3.751520000000174715e-04,-4.424000000000094524e-04,-5.019200000000167972e-04,-5.702399999999996361e-04,-6.241440000000209043e-04,-6.899040000000189465e-04,-7.490720000000172796e-04,-8.091040000000049304e-04,-8.698400000000106047e-04,-9.317120000000012059e-04,-9.869920000000198534e-04,-1.050976000000009014e-03,-1.110944000000002596e-03,-1.174655999999996148e-03,-1.229023999999995231e-03,-1.289871999999997465e-03,-1.339328000000000740e-03,-1.394304000000012866e-03,-1.462192000000001046e-03,-1.505616000000015164e-03,-1.552720000000007428e-03,-1.612352000000011332e-03,-1.668944000000005534e-03,-1.727360000000011109e-03,-1.766320000000015655e-03,-1.828272000000019659e-03,-1.882704000000012812e-03,-1.929040000000020738e-03,-1.972880000000010181e-03,-2.018768000000004115e-03,-2.072048000000020762e-03,-2.125168000000010604e-03,-2.166928000000012400e-03,-2.211648000000010494e-03,-2.266831999999996405e-03,-2.314927999999993879e-03,-2.370655999999998764e-03,-2.425599999999999978e-03,-2.452928000000020869e-03,-2.502175999999994849e-03,-2.536576000000012598e-03,-2.570848000000014455e-03,-2.622272000000008818e-03,-2.657536000000015886e-03,-2.674192000000019664e-03,-2.734544000000005415e-03,-2.761952000000011953e-03,-2.801728000000003327e-03,-2.845632000000014594e-03,-2.883200000000002428e-03,-2.907328000000014567e-03,-2.937984000000004592e-03,-2.959216000000014501e-03,-2.977119999999999767e-03,-3.008528000000010305e-03,-3.038048000000015403e-03,-3.062768000000021251e-03,-3.078144000000004876e-03,-3.111712000000016465e-03,-3.126816000000004481e-03,-3.146624000000014520e-03,-3.157536000000016330e-03,-3.165007999999996935e-03,-3.190096000000003373e-03,-3.228607999999993927e-03
0.000000000000000000e+00,-1.414502400000028359e-02,-2.824908799999992226e-02,-4.238540800000034636e-02,-5.649612800000003432e-02,-7.061299200000004106e-02,-8.473139200000012750e-02,-9.884416000000051383e-02,-1.129528320000003916e-01,-1.270901760000002767e-01,-1.411870720000001356e-01,-1.553141760000000815e-01,-1.694120960000002896e-01,-1.835166720000005469e-01,-1.976135680000004058e-01,-2.117140480000001546e-01,-2.258022400000001539e-01,-2.399293440000000999e-01,-2.540262399999999587e-01,-2.681379839999999959e-01,-2.822353920000004734e-01,-2.963261440000000135e-01,-3.104122880000002027e-01,-3.244963840000005817e-01,-3.386255360000003378e-01,-3.526896640000005689e-01,-3.667558400000006102e-01,-3.808404479999998316e-01,-3.949204480000005901e-01,-4.090055680000004301e-01,-4.230282240000002858e-01,-4.371338240000000042e-01,-4.512071679999998253e-01,-4.652789760000004549e-01,-4.793149440000004091e-01,-4.933872639999998810e-01,-5.074577920000002962e-01,-5.215063039999998651e-01,-5.355486720000000034e-01,-5.495718400000004777e-01,-5.636398080000004640e-01,-5.777003519999999170e-01,-5.917913600000002106e-01,-6.058634239999998172e-01,-6.198740480000006770e-01,-6.339041280000001777e-01,-6.479093760000003144e-01,-6.619212800000005004e-01,-6.759902719999999476e-01,-6.899883520000003045e-01,-7.039321599999999179e-01,-7.180277760000004506e-01,-7.320145920000005191e-01,-7.460513280000000691e-01,-7.600839679999999987e-01,-7.740807680000001412e-01,-7.880409600000004566e-01,-8.020359680000002101e-01,-8.159884800000001270e-01,-8.299317760000004540e-01,-8.439086080000004486e-01,-8.578629120000003105e-01,-8.718312960000003109e-01,-8.857656320000000250e-01,-8.997493760000003782e-01,-9.136604160000003638e-01,-9.276014080000001272e-01,-9.415055360000001983e-01,-9.554181120000002636e-01,-9.693632000000000914e-01,-9.833625600000002187e-01
0.000000000000000000e+00,-6.298880000000117718e-03,-1.257702400000004772e-02,-1.887718399999993579e-02,-2.515507200000000054e-02,-3.144012800000028918e-02,-3.774079999999990775e-02,-4.402867200000004644e-02,-5.030783999999988154e-02,-5.662489600000020218e-02,-6.289280000000019299e-02,-6.919270400000021581e-02,-7.546649600000021607e-02,-8.173926399999986714e-02,-8.802508800000019562e-02,-9.430400000000016547e-02,-1.005903360000002245e-01,-1.068871680000000879e-01,-1.131640320000002475e-01,-1.194557440000001414e-01,-1.257400319999999461e-01,-1.320161280000000659e-01,-1.382993919999999655e-01,-1.445631999999998918e-01,-1.508679680000000189e-01,-1.571169280000002111e-01,-1.633771520000002475e-01,-1.696524799999998834e-01,-1.759211519999999140e-01,-1.821926400000002388e-01,-1.884216320000002831e-01,-1.947082240000002074e-01,-2.009899520000000273e-01,-2.072542720000001282e-01,-2.134955519999999218e-01,-2.197637120000002220e-01,-2.260341760000001976e-01,-2.322831359999999457e-01,-2.385356800000000277e-01,-2.447806720000000880e-01,-2.510384640000000722e-01,-2.573057279999999558e-01,-2.635851520000001003e-01,-2.698676479999999600e-01,-2.760899839999999550e-01,-2.823324160000000305e-01,-2.885638400000001269e-01,-2.947904000000001190e-01,-3.010666240000001714e-01,-3.072701440000003004e-01,-3.134606080000001960e-01,-3.197678079999999312e-01,-3.259793920000002565e-01,-3.322155520000000806e-01,-3.384746240000002793e-01,-3.447027199999999070e-01,-3.509098239999999258e-01,-3.571184640000000243e-01,-3.633135360000001590e-01,-3.695161599999998714e-01,-3.757387520000001757e-01,-3.819421440000001500e-01,-3.881493760000001014e-01,-3.943360000000000198e-01,-4.005445120000001857e-01,-4.067313920000001914e-01,-4.129095680000001156e-01,-4.190842880000000825e-01,-4.252637439999999991e-01,-4.314599680000001936e-01,-4.377008640000001893e-01
0.000000000000000000e+00,-2.155724800000058394e-02,-4.304179200000035621e-02,-6.456320000000026482e-02,-8.606668799999983577e-02,-1.075522559999999572e-01,-1.290572800000004960e-01,-1.505740800000001656e-01,-1.720842239999997858e-01,-1.936307199999998119e-01,-2.150958080000000550e-01,-2.365926400000004648e-01,-2.580695039999998386e-01,-2.795704319999998688e-01,-3.010549760000005293e-01,-3.225313280000001726e-01,-3.439836160000000476e-01,-3.655024640000004155e-01,-3.869736960000000892e-01,-4.084638720000004497e-01,-4.299540479999999221e-01,-4.514176000000000855e-01,-4.728688640000004995e-01,-4.943329280000003934e-01,-5.158097919999997671e-01,-5.372451840000005419e-01,-5.586759680000001893e-01,-5.801384960000000035e-01,-6.015667200000001102e-01,-6.230133760000002852e-01,-6.443955199999997774e-01,-6.658672640000000698e-01,-6.873082880000005446e-01,-7.087395839999999225e-01,-7.301294079999998132e-01,-7.515361280000005806e-01,-7.729725439999999281e-01,-7.943398400000001303e-01,-8.157409280000003093e-01,-8.371061759999998131e-01,-8.585016320000002921e-01,-8.799155199999999510e-01,-9.013529600000005360e-01,-9.227555839999999066e-01,-9.441013759999998811e-01,-9.654533120000001745e-01,-9.867658239999999026e-01,-1.008055296000000212e+00,-1.029472256000000030e+00,-1.050769407999999849e+00,-1.071981567999999996e+00,-1.093417984000000232e+00,-1.114685440000000582e+00,-1.136011264000000409e+00,-1.157373439999999754e+00,-1.178666495999999952e+00,-1.199904255999999947e+00,-1.221157888000000469e+00,-1.242350080000000467e+00,-1.263569920000000124e+00,-1.284834816000000046e+00,-1.306034688000000443e+00,-1.327306752000000145e+00,-1.348512256000000242e+00,-1.369757695999999747e+00,-1.390940672000000156e+00,-1.412105728000000227e+00,-1.433217280000000038e+00,-1.454381824000000378e+00,-1.475553279999999745e+00,-1.496863231999999932e+00
0.000000000000000000e+00,-3.329945599999994954e-02,-6.652108800000000599e-02,-9.976627200000010021e-02,-1.330160639999995453e-01,-1.662453760000000003e-01,-1.995023360000001134e-01,-2.327480319999999381e-01,-2.659978240000002714e-01,-2.992604160000000846e-01,-3.324815359999995223e-01,-3.657251839999995369e-01,-3.989509120000001019e-01,-4.321766399999997788e-01,-4.654008320000002641e-01,-4.986250239999998612e-01,-5.318307840000002784e-01,-5.650759680000003726e-01,-5.982935039999999205e-01,-6.315279360000003450e-01,-6.647577599999996423e-01,-6.979640319999997899e-01,-7.311641599999996188e-01,-7.643740159999996564e-01,-7.975997440000002214e-01,-8.307742720000002024e-01,-8.639569920000003123e-01,-8.971596799999996819e-01,-9.303459839999996817e-01,-9.635230720000000915e-01,-9.966643199999998259e-01,-1.029880320000000182e+00,-1.063060479999999863e+00,-1.096252928000000182e+00,-1.129389567999999677e+00,-1.162558463999999958e+00,-1.195740159999999719e+00,-1.228880895999999723e+00,-1.262024192000000156e+00,-1.295147519999999552e+00,-1.328295935999999955e+00,-1.361457151999999837e+00,-1.394626048000000118e+00,-1.427790847999999890e+00,-1.460889088000000058e+00,-1.494028799999999713e+00,-1.527100928000000302e+00,-1.560152063999999505e+00,-1.593337344000000044e+00,-1.626403840000000045e+00,-1.659391999999999534e+00,-1.692557311999999925e+00,-1.725627391999999816e+00,-1.758728191999999524e+00,-1.791831039999999931e+00,-1.824895999999999852e+00,-1.857920000000000016e+00,-1.890944000000000180e+00,-1.923931136000000208e+00,-1.956978687999999522e+00,-1.989972479999999599e+00,-2.022957567999999817e+00,-2.055988224000000031e+00,-2.088979968000000298e+00,-2.122006528000000003e+00,-2.154969600000000263e+00,-2.187969024000000040e+00,-2.220849151999999549e+00,-2.253800703999999655e+00,-2.286789631999999628e+00,-2.319866367999999568e+00
0.000000000000000000e+00,-2.146048000000000400e-02,-4.267622400000004035e-02,-6.400204799999986705e-02,-8.531507200000021385e-02,-1.065753599999998968e-01,-1.278643200000004754e-01,-1.491742719999997746e-01,-1.704729600000005618e-01,-1.918136320000005668e-01,-2.130493439999998628e-01,-2.343646719999998851e-01,-2.555816960000001359e-01,-2.768092160000001911e-01,-2.980702720000003580e-01,-3.192862720000002597e-01,-3.404664320000003741e-01,-3.617397760000002904e-01,-3.829667839999997270e-01,-4.042268160000004329e-01,-4.254476800000004388e-01,-4.466385920000002230e-01,-4.677931520000004895e-01,-4.889530880000005908e-01,-5.101427200000001605e-01,-5.312755200000003342e-01,-5.523883520000003600e-01,-5.735147520000003496e-01,-5.946086400000001326e-01,-6.157155840000001490e-01,-6.367316480000000389e-01,-6.579038720000003337e-01,-6.790064639999999763e-01,-7.001338880000003151e-01,-7.211105280000000839e-01,-7.421532160000001710e-01,-7.632460800000000489e-01,-7.841922560000003095e-01,-8.051543040000002094e-01,-8.260646400000002387e-01,-8.470517760000002561e-01,-8.680847360000001345e-01,-8.891857920000001414e-01,-9.101347840000002520e-01,-9.310295040000000633e-01,-9.519447040000001969e-01,-9.727252480000001533e-01,-9.934502400000000399e-01,-1.014507519999999996e+00,-1.035271936000000004e+00,-1.055782400000000010e+00,-1.076796160000000224e+00,-1.097488384000000039e+00,-1.118328320000000264e+00,-1.139195904000000148e+00,-1.159915520000000200e+00,-1.180518912000000142e+00,-1.201156096000000062e+00,-1.221604864000000124e+00,-1.242161408000000300e+00,-1.262768896000000307e+00,-1.283246080000000067e+00,-1.303889408000000305e+00,-1.324429824000000089e+00,-1.345031168000000221e+00,-1.365416960000000124e+00,-1.385856768000000017e+00,-1.406149888000000292e+00,-1.426455040000000007e+00,-1.446837760000000195e+00,-1.467610368000000332e+00
0.000000000000000000e+00,-2.572134399999992382e-02,-5.127935999999966299e-02,-7.693107199999982271e-02,-1.025699839999996144e-01,-1.281582079999994406e-01,-1.537971199999992322e-01,-1.794334719999994832e-01,-2.050606079999992559e-01,-2.307230719999999735e-01,-2.563184639999995795e-01,-2.819548159999998305e-01,-3.075159039999997290e-01,-3.331082240000000638e-01,-3.587169279999997684e-01,-3.843246080000000120e-01,-4.098662399999994932e-01,-4.354995199999995847e-01,-4.610846719999992516e-01,-4.867092479999994836e-01,-5.123184639999998069e-01,-5.378913279999997243e-01,-5.634350079999999039e-01,-5.889904639999992142e-01,-6.145735679999999590e-01,-6.401254399999993794e-01,-6.656599039999999690e-01,-6.912035839999992604e-01,-7.167421439999994703e-01,-7.422689279999996614e-01,-7.677578239999993670e-01,-7.933260799999999335e-01,-8.188769279999998929e-01,-8.444231679999996132e-01,-8.698833919999993114e-01,-8.953830399999995748e-01,-9.209256959999994052e-01,-9.463802879999994033e-01,-9.718609919999998681e-01,-9.973048319999993083e-01,-1.022769663999999246e+00,-1.048272895999999399e+00,-1.073816575999999579e+00,-1.099291135999999725e+00,-1.124710399999999666e+00,-1.150162431999999235e+00,-1.175528447999999671e+00,-1.200863743999999400e+00,-1.226383359999999811e+00,-1.251741183999999230e+00,-1.276985855999999586e+00,-1.302481407999999341e+00,-1.327820287999999849e+00,-1.353230847999999931e+00,-1.378640895999999394e+00,-1.403990015999999841e+00,-1.429277184000000034e+00,-1.454602239999999824e+00,-1.479801343999999297e+00,-1.505062911999999642e+00,-1.530341887999999706e+00,-1.555560959999999326e+00,-1.580889087999999276e+00,-1.606156287999999321e+00,-1.631450623999999294e+00,-1.656629247999999777e+00,-1.681853439999999367e+00,-1.706971647999999675e+00,-1.732119551999999452e+00,-1.757296127999999236e+00,-1.782669311999999451e+00
0.000000000000000000e+00,-1.197363200000012284e-02,-2.374553599999984499e-02,-3.560960000000079617e-02,-4.746751999999965221e-02,-5.928550399999998888e-02,-7.115161599999986208e-02,-8.303103999999983387e-02,-9.487564800000036769e-02,-1.067724800000000585e-01,-1.185556480000009572e-01,-1.304186880000006710e-01,-1.422366720000010076e-01,-1.540321280000007675e-01,-1.658644480000006638e-01,-1.776670720000002035e-01,-1.894420480000000850e-01,-2.013091840000011956e-01,-2.130964479999999384e-01,-2.249379840000003128e-01,-2.367641599999998903e-01,-2.485544960000005688e-01,-2.602721280000004356e-01,-2.720419840000012357e-01,-2.838323200000001378e-01,-2.955642880000013406e-01,-3.072798720000005090e-01,-3.190169600000007932e-01,-3.307520000000003790e-01,-3.424783360000009935e-01,-3.541288960000006369e-01,-3.658941440000003098e-01,-3.776660480000000319e-01,-3.894113280000013333e-01,-4.010362880000002406e-01,-4.127232000000002898e-01,-4.244659200000011623e-01,-4.360632320000004114e-01,-4.477081600000012429e-01,-4.592962560000000138e-01,-4.709550080000006744e-01,-4.826275840000011641e-01,-4.943677439999998313e-01,-5.060290560000009208e-01,-5.175895040000000336e-01,-5.291934720000011083e-01,-5.406801919999999484e-01,-5.521408000000000982e-01,-5.638661120000012517e-01,-5.753559040000002511e-01,-5.866634240000010436e-01,-5.983523840000000149e-01,-6.097996800000000661e-01,-6.213560320000013348e-01,-6.329144319999997492e-01,-6.443985919999999368e-01,-6.558008320000006108e-01,-6.671943680000005372e-01,-6.784639999999999560e-01,-6.898073599999996475e-01,-7.012080640000011300e-01,-7.125201920000012734e-01,-7.239521280000005277e-01,-7.353062399999998888e-01,-7.466915840000005744e-01,-7.579345919999997960e-01,-7.692349440000008087e-01,-7.803991040000006763e-01,-7.916262400000011468e-01,-8.028554240000005393e-01,-8.143662080000009240e-01
0.000000000000000000e+00,-6.719487999999884664e-03,-1.324031999999997211e-02,-1.986918400000003970e-02,-2.648217600000002392e-02,-3.307263999999987547e-02,-3.968537599999999443e-02,-4.629580799999999385e-02,-5.291852800000018675e-02,-5.957222400000006246e-02,-6.613222399999996171e-02,-7.276211199999993440e-02,-7.935411199999986565e-02,-8.589235200000011616e-02,-9.248972799999988226e-02,-9.908172799999981351e-02,-1.056087040000002197e-01,-1.122406400000000026e-01,-1.187791360000001184e-01,-1.253908479999998882e-01,-1.320097279999998818e-01,-1.385617919999999614e-01,-1.450675200000000054e-01,-1.516126720000001704e-01,-1.581757440000002291e-01,-1.646853120000000281e-01,-1.712112640000000852e-01,-1.777254400000001233e-01,-1.842519039999999109e-01,-1.907914239999999317e-01,-1.972032000000001339e-01,-2.037675519999999629e-01,-2.103308799999998868e-01,-2.168499200000000293e-01,-2.232627200000001366e-01,-2.297733119999998408e-01,-2.362951679999998333e-01,-2.427087359999999805e-01,-2.491494400000000553e-01,-2.555714560000001967e-01,-2.620316159999998007e-01,-2.685102079999999170e-01,-2.750446079999999682e-01,-2.815055360000000562e-01,-2.878899200000000214e-01,-2.943357440000000658e-01,-3.006492160000000524e-01,-3.069693440000000884e-01,-3.134758400000001721e-01,-3.197972479999999784e-01,-3.259845120000002261e-01,-3.324677120000001374e-01,-3.387770880000000595e-01,-3.451402240000001065e-01,-3.515648000000002327e-01,-3.578711039999999954e-01,-3.641328640000001116e-01,-3.704094719999999619e-01,-3.766054400000000690e-01,-3.828032000000001212e-01,-3.890542080000001235e-01,-3.952424959999998322e-01,-4.015088640000001874e-01,-4.077424640000000267e-01,-4.140282879999999111e-01,-4.201533440000000397e-01,-4.263326720000000236e-01,-4.324134399999999268e-01,-4.385474560000002242e-01,-4.446991360000001059e-01,-4.510438400000000847e-01
0.000000000000000000e+00,-2.623999999999959698e-02,-5.242572800000022681e-02,-7.865139200000026420e-02,-1.048650239999995293e-01,-1.310760960000001418e-01,-1.572963839999994562e-01,-1.835069439999994501e-01,-2.097103359999996641e-01,-2.359516159999994755e-01,-2.621399039999996461e-01,-2.883532799999999341e-01,-3.145400320000000249e-01,-3.407270399999999810e-01,-3.669335039999999104e-01,-3.931299839999997658e-01,-4.193136639999996973e-01,-4.455334399999997252e-01,-4.717127679999997270e-01,-4.979135999999999562e-01,-5.241279999999997052e-01,-5.503293439999996650e-01,-5.765025279999997920e-01,-6.026785279999997691e-01,-6.288919040000000571e-01,-6.550630399999999298e-01,-6.812300799999997380e-01,-7.074081279999999694e-01,-7.335866879999999313e-01,-7.597532160000000090e-01,-7.858795519999999257e-01,-8.120698879999999065e-01,-8.382689279999997467e-01,-8.644408319999996593e-01,-8.905623039999999158e-01,-9.167354880000000428e-01,-9.429183999999999344e-01,-9.690457599999997562e-01,-9.951941119999996310e-01,-1.021321471999999897e+00,-1.047462655999999992e+00,-1.073624063999999656e+00,-1.099802624000000062e+00,-1.125964543999999901e+00,-1.152079871999999838e+00,-1.178227967999999848e+00,-1.204326399999999797e+00,-1.230409727999999703e+00,-1.256571647999999986e+00,-1.282673663999999825e+00,-1.308724735999999833e+00,-1.334900991999999675e+00,-1.360974591999999816e+00,-1.387073535999999940e+00,-1.413214207999999861e+00,-1.439301119999999656e+00,-1.465378559999999997e+00,-1.491443455999999834e+00,-1.517483519999999864e+00,-1.543540735999999747e+00,-1.569607423999999973e+00,-1.595654399999999917e+00,-1.621714943999999825e+00,-1.647761663999999904e+00,-1.673841152000000054e+00,-1.699869695999999930e+00,-1.725896960000000036e+00,-1.751900927999999968e+00,-1.777908479999999791e+00,-1.803927807999999633e+00,-1.830033663999999671e+00
